gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	celltype	q_val	zscore
Ttc7b	0.408417033832999	-0.0289155791502638	0.232	0.249	1	Nos1+	0.86728641228375	-0.922719686362751
Lrig1	0.408432696009405	-0.00392356793609874	0.019	0.02	1	Nos1+	0.86728641228375	0.012418214290884
Ptpro	0.408531733831698	-0.0205601997643332	0.421	0.429	1	Nos1+	0.86728641228375	-0.610082505178418
Rpp14	0.408566178639001	-0.00868572786622243	0.067	0.076	1	Nos1+	0.86728641228375	-0.165769775521984
Ina	0.408638169226905	-0.0340695658806198	0.48	0.501	1	Nos1+	0.86728641228375	-1.11556884482864
Dnaaf5	0.408663608286981	0.00434154718522897	0.07	0.07	1	Nos1+	0.86728641228375	0.321677934806627
AABR07060235.1	0.408670244173677	0.00383361715344932	0.011	0.008	1	Nos1+	0.86728641228375	0.302672476641334
Odaph	0.408679530393689	-0.00292070504646001	0.004	0.006	1	Nos1+	0.86728641228375	0.0499428092193891
Arhgap44	0.408742925026358	0.0159939088696494	0.516	0.495	1	Nos1+	0.867298877504563	0.757679861576322
Lama5	0.408835162708658	-0.000791891909493015	0.01	0.012	1	Nos1+	0.867372531774468	0.129597616938861
Plcd3	0.408962486013746	0.00223134427368251	0.018	0.016	1	Nos1+	0.867520591462474	0.242719474691249
Slc26a7	0.40907052003833	-0.000527204479058668	0.013	0.013	1	Nos1+	0.867590474379147	0.139501551676434
Cpn1	0.409110510202662	0.00346193715389249	0.004	0.001	1	Nos1+	0.867590474379147	0.288765150355264
Maz	0.409311710907023	-0.00673201707237523	0.009	0.014	1	Nos1+	0.867641838609974	-0.0926668549692312
Tspyl2	0.409324979252632	0.012366801337825	0.364	0.363	1	Nos1+	0.867641838609974	0.621962664041103
Maml1	0.409432955485369	-0.0053453929367749	0.068	0.073	1	Nos1+	0.867641838609974	-0.040782884045514
Metrnl	0.409507678522201	-0.00384878165671483	0.004	0.006	1	Nos1+	0.867641838609974	0.0152165278680293
RGD1561161	0.409615568770209	0.00486442494051526	0.016	0.012	1	Nos1+	0.867641838609974	0.341242699010149
Garem2	0.409706459997901	-0.00359691456498831	0.001	0.003	1	Nos1+	0.867641838609974	0.0246407579302894
Prdx6	0.409734735158894	0.00765956779791725	0.064	0.058	1	Nos1+	0.867641838609974	0.445829880941966
Sfxn5	0.409750410937804	-0.0265051849867927	0.15	0.175	1	Nos1+	0.867641838609974	-0.832528828233711
Vps4a	0.409767271090726	-0.00232006757192177	0.189	0.183	1	Nos1+	0.867641838609974	0.0724171456055396
Srek1	0.409921318626164	-0.0210661887103846	0.481	0.486	1	Nos1+	0.867641838609974	-0.629015332821208
Rpl10a	0.409977685002557	0.0269150013858336	0.143	0.124	1	Nos1+	0.867641838609974	1.16631954410976
Ide	0.409983511975341	-0.0321863888454693	0.252	0.276	1	Nos1+	0.867641838609974	-1.04510511927575
LOC100909657	0.409984509050063	-0.00450469935188209	0.006	0.009	1	Nos1+	0.867641838609974	-0.00932625467172214
AABR07010907.1	0.410048345043243	-0.00421225128691461	0.013	0.014	1	Nos1+	0.867641838609974	0.00161641285432729
Pclaf	0.410076606680314	-0.00319062800349775	0.003	0.005	1	Nos1+	0.867641838609974	0.0398429743073661
Hdac7	0.41015226396788	-0.0160971827969344	0.053	0.063	1	Nos1+	0.867641838609974	-0.443087689046559
Fam151a	0.410219219383766	0.00712573772861557	0.012	0.009	1	Nos1+	0.867641838609974	0.425855308826313
Mypop	0.410340368549769	-0.0296182835880092	0.167	0.185	1	Nos1+	0.867641838609974	-0.949013110571875
Ache	0.410358234286322	-0.0249295227841624	0.234	0.245	1	Nos1+	0.867641838609974	-0.773571530572455
AABR07047054.3	0.410554132376281	0.00346193715389249	0.004	0.001	1	Nos1+	0.867641838609974	0.288765150355264
Hpca	0.410555446665842	0.0231681601887772	0.263	0.246	1	Nos1+	0.867641838609974	1.0261222154085
Klhl23	0.410636253046056	0.0134693042331402	0.117	0.105	1	Nos1+	0.867641838609974	0.663215536175109
Ppp1r42	0.410671886898834	0.00331395156716569	0.008	0.005	1	Nos1+	0.867641838609974	0.283227903684205
AABR07071198.1	0.410684948232057	0.0022659787256556	0.002	0.001	1	Nos1+	0.867641838609974	0.244015408357046
LOC102549506	0.410841223867476	0.016935194528429	0.117	0.1	1	Nos1+	0.867641838609974	0.79290039214201
Ormdl2	0.41088941289823	0.0193822591631148	0.15	0.144	1	Nos1+	0.867641838609974	0.884463366631508
Fam219a	0.410913735006317	-0.0321502337578121	0.222	0.238	1	Nos1+	0.867641838609974	-1.04375228726555
AC123494.1	0.41098088008921	0.00318358725926276	0.007	0.005	1	Nos1+	0.867641838609974	0.278350000734825
Cdk15	0.411003456602483	-0.0033087832513943	0.007	0.008	1	Nos1+	0.867641838609974	0.0354219035290942
Yeats4	0.411113278214541	0.0193866015874656	0.095	0.082	1	Nos1+	0.867641838609974	0.884625849176684
Fbxo25	0.41123919212381	-0.0146566960645234	0.082	0.094	1	Nos1+	0.867641838609974	-0.389188315869952
Pdia5	0.411283580258367	-0.00114899836771098	0.042	0.045	1	Nos1+	0.867641838609974	0.116235595739921
Dglucy	0.411370718376307	-0.00624382105413124	0.061	0.069	1	Nos1+	0.867641838609974	-0.0743997937192989
LOC102553774	0.411407363933082	-0.00266524191983014	0.001	0.003	1	Nos1+	0.867641838609974	0.0595015938199526
Tgm3	0.411431120336753	0.00333109139189304	0.003	0.001	1	Nos1+	0.867641838609974	0.283869232610307
Man1a1	0.411538207471811	-0.0216081867779774	0.115	0.12	1	Nos1+	0.867641838609974	-0.649295530791021
LOC685680	0.411557074988104	-0.00553818354142999	0.01	0.014	1	Nos1+	0.867641838609974	-0.0479966212576966
Tardbp	0.411586044525893	-0.00642626915943298	0.146	0.15	1	Nos1+	0.867641838609974	-0.0812265407428999
AABR07028797.1	0.411658917487449	-0.00524045269588036	0.016	0.021	1	Nos1+	0.867641838609974	-0.0368562854327307
Shisa5	0.411779203752289	0.00149631305467522	0.068	0.069	1	Nos1+	0.867641838609974	0.215216464022473
Snx15	0.411836689127064	-0.0176266670178448	0.289	0.281	1	Nos1+	0.867641838609974	-0.500317123331318
Pla2g4a	0.411876575693695	0.00534839408843607	0.024	0.018	1	Nos1+	0.867641838609974	0.359351601454594
Mt1m	0.411907252344321	-0.00173296722445551	0.001	0.002	1	Nos1+	0.867641838609974	0.0943849569072344
Psmg1	0.411909132325889	0.000369085843710523	0.079	0.08	1	Nos1+	0.867641838609974	0.173038470479331
Cacna2d3	0.411942080152976	-0.00588711761536698	0.519	0.552	1	Nos1+	0.867641838609974	-0.0610528524898199
Srgap1	0.411956269728231	0.0291732237517732	0.305	0.286	1	Nos1+	0.867641838609974	1.25081651813869
Gjb1	0.411982315695854	-0.00277174925005373	0.01	0.012	1	Nos1+	0.867641838609974	0.0555163586847722
Mettl21a	0.412029960776389	0.0189058712772237	0.084	0.07	1	Nos1+	0.867641838609974	0.866638135853101
Rad54l2	0.412087949830109	-0.0112671111894996	0.038	0.044	1	Nos1+	0.867641838609974	-0.262358615892844
LOC108348287	0.41218729311928	0.0434875377687462	0.297	0.264	1	Nos1+	0.867641838609974	1.786421973995
Pcif1	0.412196499922571	-0.0237451995438336	0.112	0.128	1	Nos1+	0.867641838609974	-0.729257147901697
Spidr	0.412206334121885	0.00481527816228593	0.026	0.023	1	Nos1+	0.867641838609974	0.339403750770913
Dhx37	0.412206557702583	0.00411610847223205	0.039	0.034	1	Nos1+	0.867641838609974	0.313242587887508
Snai2	0.412267543980335	0.00623195371151469	0.008	0.005	1	Nos1+	0.867641838609974	0.392412169647672
Magee2	0.412308790295018	0.00184134682416756	0.015	0.014	1	Nos1+	0.867641838609974	0.228126755718997
Abcb10	0.412378814655579	-0.017133390792161	0.14	0.152	1	Nos1+	0.867641838609974	-0.481859973557519
Ngrn	0.412485150618314	-0.0170634164272177	0.216	0.229	1	Nos1+	0.867641838609974	-0.479241709658231
Cops3	0.412524332099789	-0.0140621191563149	0.312	0.33	1	Nos1+	0.867641838609974	-0.366940750559798
AC108572.2	0.412529801100604	-0.0033087832513943	0.007	0.009	1	Nos1+	0.867641838609974	0.0354219035290942
Adamts14	0.412701410860866	-0.00526723856675242	0.011	0.016	1	Nos1+	0.867774626821653	-0.0378585450284002
Fam81b	0.412708041447014	0.0149721400305542	0.081	0.069	1	Nos1+	0.867774626821653	0.719447853797643
Ugp2	0.412835780593921	0.0141362302793883	0.139	0.131	1	Nos1+	0.86791291128969	0.688170223392367
Sars	0.412923157551736	0.00171488567613054	0.318	0.324	1	Nos1+	0.86791291128969	0.223394899147863
AABR07063811.1	0.412997637999051	-0.0107798387532427	0.036	0.04	1	Nos1+	0.86791291128969	-0.244126112746822
Gemin8	0.413004054815196	0.0111249380214763	0.056	0.05	1	Nos1+	0.86791291128969	0.575495277139048
C1galt1c1	0.413265780801906	-0.00618937409215317	0.152	0.153	1	Nos1+	0.868341895614707	-0.0723625259986329
AABR07059632.3	0.413375200854995	0.00607229113862611	0.013	0.008	1	Nos1+	0.868356353611227	0.386437999664131
Asb13	0.413387843627894	-0.0173280841399843	0.098	0.114	1	Nos1+	0.868356353611227	-0.489144906610507
RGD1560854	0.413536422951614	-0.00183899966378114	0.016	0.017	1	Nos1+	0.868547455810619	0.0904174909893272
Prom1	0.413675912691426	0.00980584028492401	0.024	0.016	1	Nos1+	0.868650817619817	0.526137973417237
AABR07035780.1	0.413700856965639	-0.00357841036924989	0.006	0.008	1	Nos1+	0.868650817619817	0.0253331381716323
St8sia3	0.41401811466784	0.00853631593245714	0.078	0.073	1	Nos1+	0.868930715040192	0.478635580447692
Atp6v1g1	0.414028305070156	0.0457300545465839	0.533	0.514	1	Nos1+	0.868930715040192	1.87033128460779
Rhbdf2	0.414059879344489	-0.0047517903407839	0.01	0.013	1	Nos1+	0.868930715040192	-0.0185717750362899
Pappa2	0.414064676188074	-0.00765357254343521	0.007	0.008	1	Nos1+	0.868930715040192	-0.127149131771926
Slco1c1	0.414179993785469	0.00119389969279637	0.005	0.006	1	Nos1+	0.869051759852115	0.203900920269967
Timm23	0.414406405977628	0.0133306310209518	0.385	0.37	1	Nos1+	0.869405842400261	0.658026735025354
Rmnd1	0.41461867503447	0.030601717880785	0.361	0.354	1	Nos1+	0.869625688049249	1.3042671584034
Wasf3	0.414704900787398	-0.0169930709133054	0.209	0.22	1	Nos1+	0.869625688049249	-0.476609558302478
AABR07063649.3	0.414740736316248	0.00266032721683978	0.004	0.003	1	Nos1+	0.869625688049249	0.258770932312752
Igfbp4	0.414781452451543	-0.00278602283083722	0.005	0.007	1	Nos1+	0.869625688049249	0.0549822773635732
Phf20l1	0.414873094184943	-0.00174028373441132	0.19	0.206	1	Nos1+	0.869625688049249	0.0941111915947289
Gabrp	0.414904388496872	-0.00332586951869832	0.002	0.005	1	Nos1+	0.869625688049249	0.0347825785864248
AABR07039316.1	0.415085190668453	-0.0154134446484768	0.235	0.252	1	Nos1+	0.869625688049249	-0.417503935451608
Lrp11	0.4151070485449	0.0142047121500075	0.349	0.341	1	Nos1+	0.869625688049249	0.690732641925829
Iqck	0.415127649670787	-0.0210985778541808	0.212	0.23	1	Nos1+	0.869625688049249	-0.630227252729294
Polr2g	0.415130531835359	-0.0191088229477047	0.153	0.16	1	Nos1+	0.869625688049249	-0.555775652571451
AABR07026441.1	0.41514562293265	0.00779872781032876	0.013	0.007	1	Nos1+	0.869625688049249	0.451036896925845
Usp51	0.415293001507054	0.00740565502341425	0.046	0.042	1	Nos1+	0.869710597693968	0.436329106599992
RGD1307621	0.415346545228574	0.00746799263982972	0.021	0.016	1	Nos1+	0.869710597693968	0.438661622668706
Phldb3	0.415359199760861	0.00159678493432958	0.004	0.003	1	Nos1+	0.869710597693968	0.218975867849942
Atp6ap2	0.415746047853788	0.0891483257234327	0.616	0.584	1	Nos1+	0.870399737508944	3.49493326683306
Tmem132c	0.415873563699968	0.0108987162309781	0.054	0.052	1	Nos1+	0.870447663218389	0.567030629438799
Zfp36l2	0.415884398847677	-0.00464038689190933	0.005	0.008	1	Nos1+	0.870447663218389	-0.0144033395144983
Zfp54	0.416047105336243	0.00445640686769794	0.02	0.017	1	Nos1+	0.870651967995174	0.325975693855043
AC093995.1	0.41609749843303	0.0022659787256556	0.002	0.001	1	Nos1+	0.870651967995174	0.244015408357046
Lmtk2	0.41625746506292	-0.0369861696241843	0.34	0.378	1	Nos1+	0.870842155979209	-1.22470078616874
Ralgapa2	0.416303903720529	0.00292377743763039	0.313	0.317	1	Nos1+	0.870842155979209	0.268628573792092
AABR07012054.1	0.416706218870949	0.0262474499954088	0.073	0.054	1	Nos1+	0.871526690120088	1.14134145809376
Aqp4	0.416751735476581	0.00620004309250003	0.014	0.01	1	Nos1+	0.871526690120088	0.391218154927599
Sema5b	0.416829561159018	0.00239761025878255	0.003	0.001	1	Nos1+	0.871526690120088	0.248940727671819
Cfap99	0.416863433533622	-0.0150517918194338	0.082	0.089	1	Nos1+	0.871526690120088	-0.403971800545833
Tcea1	0.416920149611102	0.0179390503880907	0.289	0.284	1	Nos1+	0.871526690120088	0.830462141499374
Sgms2	0.417083392629704	-0.00425574066973519	0.002	0.005	1	Nos1+	0.871747074309769	-1.08499458954069e-05
AABR07068341.1	0.417183580695369	-0.0105091513247611	0.037	0.045	1	Nos1+	0.871801522913033	-0.233997673245317
Llgl2	0.417225082195281	-0.00239539864420741	0.002	0.004	1	Nos1+	0.871801522913033	0.0695984472547941
Fam241b	0.417308140927201	0.0118358003373555	0.287	0.262	1	Nos1+	0.871854253692717	0.602093948531621
Lrriq1	0.417463357407839	0.0155766471154384	0.071	0.062	1	Nos1+	0.8720577033798	0.742066981223789
Cand1	0.417709626690827	0.0149078013611099	0.198	0.199	1	Nos1+	0.872418970639651	0.717040463381585
Shh	0.417901333315271	0.00553110597322892	0.016	0.012	1	Nos1+	0.872418970639651	0.366188218440138
Zfp57	0.417993918017955	0.00852267353366523	0.123	0.114	1	Nos1+	0.872418970639651	0.478125116361516
Muc6	0.418030652413885	-0.00411990020367127	0.003	0.006	1	Nos1+	0.872418970639651	0.00507195700270372
LOC102552988	0.418065683243218	0.00578656945314366	0.016	0.012	1	Nos1+	0.872418970639651	0.375747016259728
Arhgap40	0.418184202029157	-0.00238308861527876	0.007	0.008	1	Nos1+	0.872418970639651	0.070059057427808
Zfp82	0.418192045138806	-0.00197170324647574	0.015	0.016	1	Nos1+	0.872418970639651	0.0854520582889806
Pdp1	0.41819940473227	0.0191202052020009	0.218	0.212	1	Nos1+	0.872418970639651	0.87465796966069
Plxdc2	0.418206831816459	0.0333230914542633	0.514	0.521	1	Nos1+	0.872418970639651	1.40609408015808
Ago3	0.418214903819034	-0.0251854580407949	0.417	0.429	1	Nos1+	0.872418970639651	-0.783147981084566
Trim54	0.418350522462605	-0.00212630110838781	0.003	0.005	1	Nos1+	0.872581156133789	0.0796673969908113
Cad	0.41850510476948	-0.0033087832513943	0.007	0.01	1	Nos1+	0.872782845050376	0.0354219035290942
Adamts16	0.418991629652199	-0.00411990020367127	0.003	0.006	1	Nos1+	0.873366633749773	0.00507195700270372
Rnf168	0.419078089253881	-0.00245704579552203	0.126	0.133	1	Nos1+	0.873366633749773	0.0672917666452337
Gtpbp8	0.419114562705047	-0.00704586611453012	0.158	0.161	1	Nos1+	0.873366633749773	-0.104410292977795
AC111847.1	0.419176595510112	0.00210152264528772	0.016	0.015	1	Nos1+	0.873366633749773	0.237861877437622
Stk36	0.419230267936778	-0.00898878322725467	0.036	0.041	1	Nos1+	0.873366633749773	-0.177109341260371
Cbx5	0.419236454857372	-0.00119811606672915	0.195	0.198	1	Nos1+	0.873366633749773	0.114397735571279
Atg12	0.419273109864422	0.0386430994655753	0.243	0.215	1	Nos1+	0.873366633749773	1.60515533539388
Kif2c	0.419287906717198	0.00266032721683978	0.004	0.003	1	Nos1+	0.873366633749773	0.258770932312752
Bcl2	0.419306344456467	-0.00765357254343514	0.039	0.042	1	Nos1+	0.873366633749773	-0.127149131771924
Ephx1	0.419455258065088	0.00863813455166496	0.022	0.017	1	Nos1+	0.873556129986933	0.482445375865817
Zkscan7	0.419746698728231	-0.00558807046957281	0.024	0.027	1	Nos1+	0.874042359263122	-0.0498632640362135
AABR07051518.1	0.419872061789989	-0.0365116538035839	0.439	0.468	1	Nos1+	0.874182677115362	-1.20694560334249
Mpst	0.419988637241094	0.00946117912527842	0.033	0.027	1	Nos1+	0.874188748152149	0.51324162383953
Il4	0.420039444607079	-0.00172404630817778	0.006	0.007	1	Nos1+	0.874188748152149	0.0947187550497038
Gca	0.420048911020183	0.0190689425026251	0.067	0.055	1	Nos1+	0.874188748152149	0.872739848999438
Rchy1	0.420196003928891	-0.0236728289843675	0.178	0.196	1	Nos1+	0.874335937954758	-0.726549224458949
Sptlc2	0.420235610980112	-0.00242401912118584	0.139	0.139	1	Nos1+	0.874335937954758	0.0685275413349798
Celsr3	0.420354956305863	-0.008697778996544	0.109	0.119	1	Nos1+	0.874456310243527	-0.166220698363401
Mpp3	0.420454244451779	-0.0142101423081955	0.053	0.065	1	Nos1+	0.874456310243527	-0.372479402823978
Slco1a4	0.420467452531209	-0.00212630110838781	0.004	0.005	1	Nos1+	0.874456310243527	0.0796673969908113
Alkbh2	0.420543565616228	-0.0099699354150464	0.036	0.046	1	Nos1+	0.874493984603708	-0.213821576592325
Ddx55	0.420650511817909	0.0140343486338611	0.088	0.076	1	Nos1+	0.874527778762667	0.684358069688648
Add1	0.420725170317644	-0.0412996290388301	0.609	0.65	1	Nos1+	0.874527778762667	-1.38609953663346
Slc30a6	0.420787427331192	0.018970192247246	0.2	0.194	1	Nos1+	0.874527778762667	0.869044864001517
AABR07069913.1	0.420806272091021	0.00172865457168161	0.004	0.003	1	Nos1+	0.874527778762667	0.223910096423089
AABR07006025.1	0.420898188870096	0.00106197652265944	0.006	0.005	1	Nos1+	0.874527778762667	0.198964688635296
Bcat2	0.421000701604575	0.0148579587271131	0.078	0.07	1	Nos1+	0.874527778762667	0.715175477978074
Tecpr2	0.421073040152372	0.0112052655077428	0.283	0.293	1	Nos1+	0.874527778762667	0.578500928674186
P2rx4	0.421135423379874	-0.00855612614172416	0.07	0.073	1	Nos1+	0.874527778762667	-0.160920406516431
Atp1b3	0.421243050366165	-0.0128812912967321	0.136	0.151	1	Nos1+	0.874527778762667	-0.322757156203145
AABR07004703.1	0.421281964253916	-0.0136033017998206	0.053	0.061	1	Nos1+	0.874527778762667	-0.349772964587761
Arrdc5	0.421479852684405	-0.00632299788272193	0.011	0.016	1	Nos1+	0.874527778762667	-0.0773623905521118
Acaa2	0.421574781797178	-0.00209389737901648	0.019	0.02	1	Nos1+	0.874527778762667	0.0808798626542582
Nol3	0.421749005048893	-0.00542707238432765	0.031	0.033	1	Nos1+	0.874527778762667	-0.0438391225553518
Tf	0.421757572911067	0.00719605356866992	0.172	0.181	1	Nos1+	0.874527778762667	0.428486349861292
Exoc8	0.421794221788985	0.00613719230447915	0.022	0.02	1	Nos1+	0.874527778762667	0.388866437274281
Tpm4	0.421843683780479	0.00225431505908924	0.007	0.005	1	Nos1+	0.874527778762667	0.243578983430163
Ptpn4	0.421875216106602	-0.000895300327724557	0.436	0.43	1	Nos1+	0.874527778762667	0.125728335258955
Lmo7	0.421878755868859	-0.0150819562123009	0.147	0.153	1	Nos1+	0.874527778762667	-0.405100475896469
Fbxl3	0.421942049570594	0.00433365184905399	0.128	0.124	1	Nos1+	0.874527778762667	0.321382511279791
Maip1	0.421982414599346	-0.0095128596539982	0.061	0.069	1	Nos1+	0.874527778762667	-0.196718956720579
Zfp775	0.422005858280696	-0.0152345136951603	0.044	0.054	1	Nos1+	0.874527778762667	-0.410808791366865
AC120310.1	0.422011178577732	0.0596318271933737	0.29	0.253	1	Nos1+	0.874527778762667	2.3905004849527
LOC100360087	0.422062093471188	-0.000795969697922956	0.006	0.006	1	Nos1+	0.874527778762667	0.129445036401064
Idua	0.422088297539849	-0.00765357254343514	0.043	0.046	1	Nos1+	0.874527778762667	-0.127149131771924
Ypel2	0.422117002991799	-0.0324397037795212	0.244	0.274	1	Nos1+	0.874527778762667	-1.05458352393888
RT1-T24-3	0.422171755642145	-0.0336945279107149	0.075	0.096	1	Nos1+	0.874527778762667	-1.1015358717783
RGD1564770	0.422268777096314	0.00741747156248304	0.01	0.005	1	Nos1+	0.874527778762667	0.436771251629581
Snapc1	0.422287207239907	0.0165433259140045	0.106	0.093	1	Nos1+	0.874527778762667	0.778237658907589
Magee1	0.422294558286016	-0.0216567560677556	0.212	0.228	1	Nos1+	0.874527778762667	-0.651112870871826
Tcaim	0.42229982472284	-0.0312134970170756	0.21	0.234	1	Nos1+	0.874527778762667	-1.00870196571716
Prl8a5	0.422371595062693	-0.00970140119229401	0.041	0.047	1	Nos1+	0.87455629090295	-0.203773704607697
Sytl4	0.422479087629599	0.00860049116115465	0.01	0.006	1	Nos1+	0.874658750965137	0.481036855324047
Lin7c	0.422556880955989	0.00623195371151433	0.03	0.026	1	Nos1+	0.874675694093968	0.392412169647658
Npr3	0.422622816600851	0.000654966661673133	0.019	0.018	1	Nos1+	0.874675694093968	0.183735408218986
Gpr34	0.422661301709023	-0.00173296722445551	0.001	0.002	1	Nos1+	0.874675694093968	0.0943849569072344
Spsb1	0.422887257313811	0.00654878582893792	0.021	0.016	1	Nos1+	0.87481105776228	0.404267226794048
Fhl3	0.422901728153065	-0.00344350398157164	0.007	0.009	1	Nos1+	0.87481105776228	0.0303809942676116
Ccdc80	0.42291029801398	0.00225431505908924	0.007	0.005	1	Nos1+	0.87481105776228	0.243578983430163
Nme3	0.422958788372929	0.00612792883245089	0.211	0.207	1	Nos1+	0.87481105776228	0.388519821561322
AC136661.1	0.423098278548915	0.00636016477944075	0.01	0.005	1	Nos1+	0.874853734756947	0.397209503798714
Adra1b	0.423160686611317	-0.00212630110838781	0.004	0.005	1	Nos1+	0.874853734756947	0.0796673969908113
Tradd	0.423223183230785	0.0166426652025695	0.033	0.019	1	Nos1+	0.874853734756947	0.781954684038742
Kcnrg	0.423361438149296	0.00491458529052911	0.007	0.003	1	Nos1+	0.874853734756947	0.343119572544097
Ntng2	0.42343701771774	0.00674374053049095	0.01	0.006	1	Nos1+	0.874853734756947	0.411561939043118
